Id,Target
v_ckqfkwa4nl_0049,1 26.515 457.625 53.03 33.11 0;1 34.38 503.73 68.76 34.7 0;1 85.51 455.195 79.2 31.29 0;1 175.75 502.255 89.9 34.15 0;1 211.14 453.49 84.4 34 0;1 251.835 343.71 76.59 34.16 0;1 367.865 454.58 79.53 31 0;1 381.25 503.605 82.2 34.77 0;1 476.8 407.58 91.4 36.28 0;1 467.825 293.915 70.99 33.11 359.2;1 548.255 508.83 83.85 30.98 359.82;1 598.815 453.58 79.11 32.22 0;1 645.17 408.685 79.9 32.87 0;1 650.505 296.38 77.27 31.72 0;1 693.335 507.14 82.11 31.06 358.1;1 781.875 458.185 77.39 30.31 359.8;1 806.835 295.99 75.41 32.24 1.52;1 829.8 343.165 78.84 32.41 0;1 858.07 523.355 89.64 31.73 10.36;1 926.955 606.84 71.89 29.36 78.04;1 973.175 412.715 95.67 33.61 0;1 1017.785 923.475 34.17 83.39 0;1 1056.755 905.69 34.95 83.2 0;1 1103.75 460.4 79.02 32.46 0.1;1 1140.15 298.25 102.06 37.8 0;1 1184.04 345.365 77.9 35.21 359.2;1 1296.06 270.385 82.64 34.97 349.12;1 1401.45 339.67 88.68 35.52 0;1 1489.475 413.895 78.57 33.17 0;1 1496.44 462.925 82.76 34.77 359.1;1 1556.305 237.22 103.05 39.02 0;1 1633.885 343.815 91.97 31.79 0;4 47.325 411.28 94.65 39.78 0;4 155.06 404.295 84.14 30.83 0;4 278.345 407.615 89.35 32.53 0;5 1152.81 242.1 165.9 54.14 0;5 1809.58 234.1 215.4 50.88 0;7 1632.22 288.755 294.76 51.29 359.95;7 1851.735 338.02 133.15 41.42 0;9 5.94 152.365 11.88 9.87 270.2;9 266.83 509.33 40.8 12.54 359.6;9 486.805 528.555 44.27 14.31 0;9 784.315 523.23 37.71 13.32 6.06;9 882.63 319.51 46 16.28 0
v_cm8yrkli6i_0000,1 75.695 1027.355 84.57 35.89 0;1 90.205 387.295 81.19 31.39 0;1 320.385 316.14 81.01 34.22 0;1 332.155 430.56 83.31 30.72 0;1 357.92 133.28 85.18 38.58 0;1 402.88 1021.86 80.78 36.32 0;1 457.995 273.545 84.97 37.97 359.4;1 491.01 484.315 81.16 30.29 0;1 512.21 434.09 83.7 32.4 0;1 583.975 307.365 78.19 34.93 0;1 603.935 384.555 87.53 33.17 0;1 649.54 482.115 76.28 32.73 0;1 695.83 435.11 68.5 27.16 0;1 798.13 273.695 79.68 33.99 0;1 843.635 1047.025 65.53 33.55 92.2;1 850.03 744.105 75.26 33.41 88.6;1 875.31 433.19 88.3 34.22 0;1 878.75 384.385 78.88 34.37 0;1 993.885 220.53 79.47 37.26 0;1 1098.15 385.045 83.48 35.03 0;1 1121.68 216.34 86.6 41.3 0;1 1149.2 435.07 77.4 29.5 0;1 1229.545 218.375 90.91 35.47 0;1 1470.26 210.525 88.7 32.93 0;1 1526.465 271.125 91.43 39.19 0;1 1557.58 434.365 85.54 35.03 359.5;1 1630.005 225.17 104.19 38.7 353.06;1 1640.51 385.495 80 33.43 0;1 1802.25 305.185 91.06 37.91 0;1 1861.315 420.635 92.77 34.27 0;1 1878.7 373.82 82.6 32.76 0;4 30.64 484.455 61.28 34.05 0;4 118.58 434.405 84.64 33.83 0;4 258.995 485.955 85.57 30.83 0;4 842.465 933.69 76.65 32.26 90.5;4 1064.74 271.93 88.52 35.62 0;7 159.575 262.335 109.89 47.29 0;7 896.99 479.135 118.1 41.99 0;7 1356.535 211.675 112.97 47.07 0;9 819.8 710.3 36.2 10.78 93.88;9 827.025 618.88 31.37 10.66 90.2;9 868.635 630.835 35.51 10.33 87.48
v_cm8yrkli6i_0049,1 38.55 485.475 77.1 32.75 0;1 134.48 451.865 84.18 32.55 1.76;1 277.685 1017.475 87.93 38.15 0;1 278.305 486.625 88.29 31.31 0;1 349.32 389.8 83.76 33 0;1 391.07 229.07 81.18 37.26 0;1 572.73 1027.98 82.78 34.92 1.45;1 596.655 384.52 77.09 31.4 0;1 725.925 147.945 82.43 38.29 10.38;1 730.305 1060.27 75.03 36.56 12.9;1 787.105 275.93 82.71 38.4 0;1 830.915 548.51 76.31 32.52 48.325;1 847.17 663.145 71.8 32.73 93.725;1 916.19 1030.97 38.18 86.5 0;1 937.365 440.375 77.69 30.67 1.4;1 968.455 967.5 35.25 85.9 0;1 1000.945 224.54 84.85 35.46 0;1 1071.055 266.41 94.87 35.76 359.3;1 1076.785 320.22 79.93 34.82 0;1 1152.475 431.425 81.31 33.55 0;1 1252.8 382.28 84.92 33.18 0;1 1333.16 429.805 67.66 29.51 0;1 1378.58 213.755 85.94 34.17 0;1 1540.09 431.06 88.3 34.22 0;1 1579.95 379.04 80 34.36 0;1 1857.875 377.79 86.61 35.02 0;1 1894.91 429.345 50.18 30.11 0;2 1343.21 290.42 103.58 40.86 359.8;4 240.79 274.35 87.98 35.62 0;4 475.045 485.195 86.57 34.05 0;4 673.53 489.665 76.64 30.35 0;4 680.575 433.295 82.17 33.83 0;7 79.055 389.035 158.11 52.47 0;7 420.47 433.33 113.78 41.74 0;7 1193.83 215.73 102.06 47.68 0;7 1486.805 477.145 118.09 41.99 358.8;9 167.165 500.05 38.71 11.46 0;9 821.205 1072.565 15.81 10.33 89.7
v_cmduq2oh71_0000,1 180.38 499.25 103.6 37.1 0;1 477.26 454.955 107.24 40.77 0;1 669.58 455.05 92.42 36.5 0;1 898.355 451.37 93.37 37.66 0;1 952.235 614.74 39.79 89.7 0;1 955.56 40.345 38.8 80.69 0;1 1782.27 538.1 93 35.54 0;2 1167.285 449.095 65.37 31.17 0
v_cmduq2oh71_0049,1 43.3 452.24 86.6 38.78 0;1 444.58 454.14 106.7 40.3 0;1 742.345 512.92 98.15 37.1 0;1 761.04 453.23 97.64 40.78 0;1 906.53 332.425 90.12 36.49 296.98;1 943.33 139.115 42.44 91.97 0;1 1449.415 451.615 93.37 37.67 0;1 1783.2 538.785 93 35.53 0;2 1822.42 453.57 71.92 31.16 0
v_cmm4cu39sg_0000,8 1469.72 488.515 66.12 22.55 0
v_cmm4cu39sg_0049,8 1352 492.465 66.12 22.55 0
v_cqfmzef0io_0000,1 359.07 453.71 99.04 38.54 0;1 537.04 511.485 107.94 44.13 0;1 745.805 460.135 79.75 36.09 0;1 899.095 576.15 42.33 88.4 0;1 901.105 1038.55 38.59 82.9 0;1 963.08 716.48 35.2 90.2 0;1 967.895 595.165 42.31 92.91 0;1 972.925 873.15 38.31 92.8 0;1 1027.055 519.27 89.75 36.08 0;1 1057.345 449.89 93.51 39.64 0;1 1203.535 487.65 40.21 89.1 81.425;1 1435.165 463.02 92.21 37.32 0;1 1674.945 449.415 89.47 40.13 0;1 1784.285 540.33 92.99 35.54 0;1 1813.66 483.375 88.34 38.99 0;1 1906.22 534.985 27.56 38.27 0
v_cqfmzef0io_0049,1 685.525 461.14 92.63 38.54 0;1 842.33 531.36 101.4 44.14 0;1 871.595 459.74 79.75 36.08 0;1 900.39 807.96 38.58 89.98 0;1 906.755 975.98 40.79 86.2 0;1 911.21 283.455 42.44 89.81 0;1 958.04 847.06 35.12 93.78 0;1 965.865 1054.17 36.65 51.66 0;1 969.53 423.24 35.2 90.2 0;1 973.255 678.6 38.31 92.8 0;1 1233.875 460.95 42.31 92.9 82.9167;1 1453.425 508.82 89.75 37.18 0;1 1505.01 451.49 93.5 39.64 0;1 1707.035 458.87 40.21 89.1 88.8;1 1784.01 540.265 93 35.53 0;1 1886.415 483.07 67.17 40.46 0;1 1906.875 534.985 26.25 38.27 0
v_cqxc4611gu_0000,1 28.81 516.02 33.46 59.1 89.4;1 574.735 536.705 38.33 82.77 89.04;1 967.36 47.435 42.52 94.87 0;1 1016.83 972.175 84.98 36.53 272.5;1 1029.57 551.51 37.08 88.96 0;1 1133.03 526.75 90.94 37.64 2;1 1228.05 479.65 95.18 36.4 0.3;1 1294.25 523.78 90.04 38.84 349.18;1 1418.34 513.975 86.52 32.99 358.5
v_cqxc4611gu_0049,1 810.44 518.04 88.3 37.64 0.2;1 966.575 47.16 42.43 94.32 0;1 1007.98 1036.415 37.08 87.17 0;1 1020.68 40 36.42 80 0;1 1082.34 522.88 84.64 38.84 0;1 1223.27 478.485 95.18 36.39 0.3;1 1222.71 533.095 86.52 32.99 351
v_cs67wr28oo_0000,1 297.97 613.705 35.7 77.81 90.1733;1 479.56 515.37 86.58 39.02 178.8;1 961.125 47.315 40.45 94.63 0;1 985.02 290.465 37.9 89.81 5.72;1 1001.535 594.8 33.35 86.26 357.58;1 1007.075 127.57 38.37 89.72 3.7;1 1083.725 511.93 86.07 36.24 1.8;1 1210.835 524.5 89.89 35.9 359;1 1336.765 515.625 97.09 37.45 358.58;1 1341.745 471.29 90.21 37.5 0;1 1473.645 521.48 99.85 37.12 358.32;1 1710.88 489.86 90.52 38.12 0;4 986.685 846.47 34.83 88.04 359.4;9 1623.7 537.24 46.08 13.6 358.3;9 1889.525 499.34 49.85 13.78 0
v_cs67wr28oo_0049,1 288.25 616.09 35.7 77.8 89.28;1 759.845 527.17 86.07 36.24 357.7;1 939.35 452.11 37.9 81.88 27.2;1 980.795 546.78 85.89 35.9 355.05;1 961.58 48.45 40.46 96.5 0;1 970.85 330.79 38.36 87.84 13.85;1 1000.815 83.63 34.59 87.3 3.95;1 1021.1 203.305 37.2 88.51 358.5;1 1195.55 513.17 90.14 37.46 0.5;1 1334.48 525.4 92.12 34.38 358.6;1 1342.545 472.03 90.21 37.5 0;1 1455.515 511.18 91.79 38.38 355.2;9 1276.09 553.865 41.72 10.73 358.9;9 1363.75 549.955 44.26 12.71 358.5
v_cu5vdgw0o4_0000,1 130.31 494.32 89.98 39.34 0;1 521.84 535.83 82 36.74 358.8;1 918.025 407.18 36.91 83.12 18.8;1 934.64 253.9 38.04 86.6 0;1 963.265 759.395 82.23 34.97 284.88;1 944.61 551.575 33.98 82.67 0;1 958.17 1039.06 40.8 78.8 0;1 987.1 210.65 36.94 84.38 0;1 1160.72 554.155 85.54 36.49 353.42;1 1573.035 516.355 93.05 34.47 0
v_cu5vdgw0o4_0049,1 128.92 493.73 89.98 39.34 0;1 536.245 533.825 36.91 83.11 88.2;1 806.845 504.43 38.03 86.6 62.7667;1 946 1000.415 82.24 34.97 269.2;1 931.955 284.83 36.25 87.56 0;1 942.475 857.735 33.99 82.67 0;1 958.33 78.76 40.78 88.6 0;1 958.69 461.025 36.94 84.39 20.8294;1 1001.905 743.965 85.55 36.49 274.3;1 1263.635 534.175 86.43 38.91 356;1 1483.83 523.71 94.7 36.42 0;7 1740.905 519.965 109.77 35.47 0
v_cvp7tdcwa2_0000,1 942.645 546.94 52.41 94.6 314.8
v_cvp7tdcwa2_0049,1 476.225 499.64 52.41 94.6 269.8
v_cvxg0ipw1y_0000,1 11.9 512.985 23.8 31.21 0;1 168.115 120.7 76.25 35.34 0.5;1 180.94 420.995 87.68 36.81 0;1 197.205 467.58 80.31 34.78 0;1 213.43 518.605 86.52 32.25 0;1 425.505 420.86 75.67 32.98 0;1 502.305 466.32 86.11 32.32 0;1 533.13 520.41 83.18 32.06 0;1 618.01 416.28 80.7 29.48 0;1 670.35 465.495 83.6 33.61 0;1 741.3 516.365 86.7 32.39 0.32;1 769.615 420.01 84.25 32.48 0;1 837.58 815.59 71.88 29.36 161.2;1 837.34 467.925 69.84 30.21 0;1 878.155 513.795 82.59 32.91 0;1 912.055 863.025 79.95 32.93 91.8;1 1016.495 1026.615 31.45 86.25 0;1 1016.9 912.515 26.8 75.87 0;1 1063.25 1008.85 32.6 83.5 0;1 1062.505 906.85 29.85 87.18 0;1 1183 467.09 77.68 29.32 0;1 1188.475 421.49 85.89 32.7 0;1 1441.545 731.665 82.15 33.83 63.94;1 1597.88 416.59 83.6 33.42 0.1;1 1677.82 524.255 84.4 32.71 0;1 1886.45 418.345 67.1 34.35 359.4;4 993.21 413.835 77.66 30.03 1.05;4 1019.39 474.73 79.74 31.04 3;4 1205.15 517.515 83.4 30.71 0;4 1743.315 466.8 76.29 30.2 359.4;7 1401.38 468.71 102.2 34.36 0;9 1493.74 503.275 43.9 14.37 0
v_cvxg0ipw1y_0049,1 25.25 418.765 50.5 37.09 0;1 122.94 120.92 76.24 35.34 0.5;1 195.595 427.14 84.35 34.82 0;1 389.29 419.95 87.38 34.44 0;1 447.84 466.665 80.14 33.17 0;1 455.06 514.775 71.9 31.21 0;1 599.49 421.19 87.68 36.82 0;1 654.1 467.31 80.32 34.78 0;1 682.725 519.555 86.51 32.25 0.36;1 822.435 422.77 75.67 32.98 0;1 838.94 815.425 71.88 29.37 161.2;1 863.935 522.94 83.17 32.06 0.7;1 912.165 862.87 79.95 32.94 91.8;1 939.555 661.645 81.33 32.39 89.67;1 970.1 471.78 86.12 32.32 2.38;1 1016.495 1026.615 31.45 86.25 0;1 1016.9 912.515 26.8 75.87 0;1 1056.58 418.655 80.7 29.47 0.5;1 1063.21 1007.435 32.6 83.49 0;1 1062.505 906.85 29.85 87.18 0;1 1156.87 464.495 83.6 33.61 0;1 1329.785 468.49 69.83 30.2 0;1 1353.52 419.75 84.24 32.48 0;1 1434.145 514.59 82.59 32.92 0;1 1514.585 779.465 82.15 33.83 19.65;1 1851.46 468.09 77.68 29.32 0;1 1913.85 417.35 12.3 32.7 0;4 1572.81 471.895 79.74 31.05 359.7;4 1662.685 414.43 77.67 30.04 0.4;4 1909.85 514.88 20.3 30.7 0
v_cwux2pnn27_0000,1 188.405 459.585 100.81 38.01 0;1 310.72 471.93 103.6 43.96 0;1 477.29 462.905 97.3 37.37 0;1 653.91 467.56 96.04 41.48 0;1 867.395 393.645 93.49 39.33 308.22;1 869.53 615.51 37.16 94.84 0;1 874.715 1002.665 36.97 85.13 0;1 880.605 177.655 36.29 93.09 0;1 884.98 756.685 37.94 91.21 0;1 934.785 903.8 43.63 90.2 0;1 940.52 555.355 40.3 92.93 0;1 948.63 764.89 37.28 89.88 0;1 1300.085 447.255 89.09 36.21 0;1 1643.715 516.06 84.75 34.68 0;9 474.36 530.61 47.62 12.82 0;9 977.205 950.46 14.87 47.32 0
v_cwux2pnn27_0049,1 237.865 459.005 102.15 38.01 0;1 504.12 471.56 100.82 43.96 0;1 647.79 461.375 95.42 35.59 0;1 760.825 466.04 95.59 41.06 0;1 899.78 226.89 37.16 94.84 0;1 910.565 412.245 37.95 91.21 0;1 910.635 713.54 36.97 91.56 0;1 966.45 124.485 40.6 96.59 0;1 969.28 519.55 37.5 89.28 0;1 970.915 848.6 37.07 93.56 0;1 975.98 1025.4 39.34 95.3 0;1 1186.96 476.09 37.28 89.88 86.6;1 1810.135 447.565 92.03 36.21 0;9 18.71 464.325 37.42 14.43 0;9 870.26 533.79 47.62 12.82 357.9556;9 1008.84 765.555 15.6 48.27 0;9 1047.175 555.555 14.87 43.07 26.8167
v_cxcct50x0i_0000,1 32.69 461.33 65.02 31.6 0;1 188.955 364.87 76.79 30.7 0;1 271.61 1029.485 79.94 27.11 333.3;1 288.69 459.98 82.28 31.9 0;1 311.71 410.64 97.48 30.9 0;1 317.31 302.1 85.7 33.52 0;1 438.52 411.44 74.1 30 0;1 441.945 366.99 71.57 27.2 0;1 476.18 462.09 76.5 28.9 0;1 564.015 408.16 82.19 31.5 0;1 609.06 460.02 79.1 29.8 0;1 722.53 446.765 84.9 30.47 351.5;1 736.68 366.72 84.4 33.2 0;1 833.63 1001.26 85.6 29.1 91.9;1 855.79 252.65 84.8 32.8 0;1 923.23 917.88 28.7 73.3 0;1 924.79 1050.7 30.4 58.6 0;1 967.375 861.575 31.07 70.19 0;1 1006.12 196.36 82.3 33.2 0;1 1161.97 208.16 79.4 30.6 0;1 1194.31 252.47 83.1 33.8 0;1 1245.98 298.95 85.9 32.8 0;1 1343.115 191.41 74.81 34.98 357.4;1 1378.65 239.375 80.1 32.53 0;1 1578.07 400.145 79.8 28.79 0.3;1 1691.685 351.81 77.05 29.7 0;1 1776.66 280.82 97.42 36.82 0;1 1892.415 181.615 55.17 34.79 0;1 1896.07 275.575 47.86 28.93 0;2 25.925 374.98 51.75 31.7 0;2 777.44 201.82 106.5 40.5 0;2 821.98 296.635 81.62 32.15 0;2 885.86 403.22 98.7 30.3 2.2;2 1634.64 187.46 103.84 31.4 359.8;7 90.73 409.47 115.34 32.8 0;7 310.355 105.355 97.07 35.17 359.1;7 336.09 243.425 123.5 35.59 0;7 580.82 239.855 114.42 33.07 0;7 831 503.655 122.74 43.21 52.3353;7 1742.965 230.195 173.07 48.57 0;9 72.21 72.58 31.4 7.5 1.9;9 378.14 474.44 40 8.2 2.8;9 1198.15 374.34 45 10.5 1.1;9 1362.07 471.34 42.64 9.2 356.4;9 1459.03 176.89 38.5 11.5 354.4
v_cxcct50x0i_0049,1 36.45 470.32 72.9 30 0;1 46.26 372.71 79.08 32 0;1 70.04 414.4 89.86 36.3 0;1 83.195 264.34 70.45 32.8 0;1 190.645 456.49 81.33 31.6 0;1 266.175 364.81 84.63 34.6 0;1 405.08 202.03 82.3 33.2 0;1 496.01 408.72 97.48 30.9 0;1 501.35 464.15 82.28 31.9 0;1 523.625 1000.845 79.95 27.11 357.6;1 540 262.68 83.1 33.8 0;1 551.94 218.75 79.4 30.6 0;1 684.37 304 85.9 32.8 0;1 713.99 461.18 76.5 28.9 0;1 740.92 416.96 74.1 30 0;1 763.885 255.385 80.09 32.53 0;1 823.83 523.12 79.1 29.8 47.4429;1 860 200.06 74.8 34.98 357.4;1 923.795 363.39 76.79 30.7 0;1 923.32 919.67 28.7 73.3 0;1 924.6 1016.19 30.4 76.6 0;1 975.105 407.82 82.19 31.5 0;1 967.105 862.185 31.07 70.19 0;1 1047.035 450.79 84.89 30.46 2.02;1 1185.035 370.18 71.57 27.2 0;1 1543.8 289.72 97.42 36.82 0;1 1587.84 242.84 73.3 30.3 0;1 1611.6 189.675 97.78 34.79 0;1 1675.06 363.24 84.4 33.2 0;1 1724.92 202.815 79.2 31.59 349.28;1 1727.47 281.16 73.88 28.92 0;1 1893.5 285.06 53 31 0;2 87.66 209.545 94.56 40.51 0;2 680.94 367.73 103.92 31.7 359.2;2 1164.87 194.4 103.84 31.4 359.8;2 1538.91 425.27 98.7 30.3 359.1;7 370.98 410.51 115.34 32.8 0;7 847.27 764.865 122.74 43.21 90.8;7 1166.805 241.645 171.15 48.57 0;9 371.43 454.83 39.6 12.7 0;9 581.63 467.79 40 8.2 2.8;9 996.81 191.74 38.5 11.5 354.4
v_cydyt6lv4o_0000,1 1615.21 445.635 75.4 32.39 0;1 1667.855 564.265 36.85 90.67 102.5;1 1877.27 497.925 85.28 40.47 2.6;4 402.245 457.365 89.97 34.97 0;5 467.555 524.745 175.47 51.05 0
v_cydyt6lv4o_0049,1 349.77 514.63 97.2 37.62 0;1 972.45 735.21 38.54 89.84 2.7;1 1881.265 601.82 36.85 71.46 92.8;4 1440.255 474.865 85.17 34.97 0;5 685.695 524.515 166.31 51.05 0
v_cys92jyib5_0000,1 1443.565 515.05 105.11 52.56 0
v_cys92jyib5_0049,1 994.215 513.735 105.11 52.55 0;1 1620.875 500.535 109.09 45.99 0
v_d0gty6z8ns_0000,1 777.175 480.83 94.39 33.4 0;1 904.49 1043.45 33.78 73.1 0;1 904.94 884.555 34 88.29 0;1 955.56 1027.24 39.1 89.88 351.5;1 962.855 749.68 36.03 95.9 5.3;1 985.305 940.275 32.43 84.67 0;1 1228.025 494.825 91.91 36.91 0;1 1494.78 553.14 33.5 91.52 89;1 1560.13 495.4 113.24 39.82 0;1 1678.715 505.51 96.53 35.66 0;1 1741.61 551.045 98.24 38.07 0;1 1794.375 510.5 90.45 33.7 0;1 1853.945 568.36 92.55 32.52 1.2;1 1890.07 503.96 59.86 35.16 0;3 768.865 539.23 163.13 41.68 2.8;7 909.445 642.06 34.39 111.94 2.8875;7 910.235 401.19 32.45 116.08 3.4;8 973.28 531.88 28.7 72.26 0;9 1314.645 579.555 43.13 12.91 0
v_d0gty6z8ns_0049,1 895.905 446.1 94.39 33.4 316.6;1 899.62 834.715 33.78 95.21 0.5;1 904.92 1020.065 30.9 82.41 0;1 907.88 664.975 34 83.01 0;1 943.905 877.965 39.11 89.45 0.9;1 958.17 1053.575 32.5 52.55 0;1 985.18 940.885 32.44 84.67 0;1 988.56 263.46 36.02 95.9 2.9;1 1420.325 497.135 91.91 36.91 0;1 1565.26 496.255 113.24 39.81 0;1 1626.685 556.02 33.49 91.52 89;1 1681.77 505.9 96.52 35.66 0;1 1748.515 552.125 98.23 38.07 0;1 1794.375 512.29 90.45 33.7 0;1 1856.86 569.92 92.56 32.52 0.1423;1 1890.535 504.31 58.93 35.16 0;3 948.485 543.74 163.13 41.68 0.2;7 920.745 72.88 34.39 111.94 0.9;9 881.235 926.64 10.87 35.5 9.5;9 1554.015 589.345 43.13 12.91 24.1
v_d0p6z84dd0_0000,1 370.71 463.26 91.74 37.68 0;1 972.365 213.35 42.21 92.7 0;1 1003.31 494.535 89.96 41.75 0;1 1085.42 567.465 34.56 85.67 63.1;1 1707.935 535.795 37.17 90.89 90.9222;1 1754.125 476.025 95.33 39.59 0
v_d0p6z84dd0_0049,1 111.39 477.68 86.8 39 0;1 679.575 506.67 93.55 37.24 0;1 769.565 447.295 90.19 38.17 0;1 1087.595 567.505 34.55 85.67 63.1;1 1223.3 455.455 91.74 37.69 0;1 1901.91 524.445 36.18 41.75 0
v_d1ix3aoh5r_0000,1 457.885 503.285 77.47 30.43 0;1 569.32 510.18 83.92 34.52 0;1 718.77 402.66 81.34 32 0.9;1 838.045 804.93 71.89 29.36 161.2;1 877.365 116.46 77.49 33.16 358.5;1 924.935 951.26 73.69 31.94 88.8;1 936.95 419.61 76.02 32.84 2.9;1 1005.63 1018.665 32.08 71.79 0;1 1018.755 926.865 34.17 83.39 0;1 1057.765 908.46 34.95 83.2 0;1 1196.405 469.15 73.01 32.08 0.58;1 1737.515 515.115 81.07 32.87 359.5;4 913.01 526.845 98.38 36.23 6.4;4 1062.76 1011.53 31.94 75.76 0;7 234.69 452.69 138.38 43.48 0;7 692.475 458.075 162.55 55.03 0;7 1660.33 457.505 175.02 47.47 0;8 1053.715 405.17 51.93 26.7 0;9 756.58 527.3 42.56 13.44 0;9 791.895 511.16 44.79 14.08 0.6;9 1231.475 516.83 38.95 15.12 4.56
v_d1ix3aoh5r_0049,1 629.955 504.745 77.47 30.43 0;1 745.225 507.32 83.67 34.52 359.49;1 838.105 805.83 71.89 29.36 161.2;1 897.72 140.72 77.5 33.16 328.75;1 1005.63 1019.25 32.08 71.8 0;1 1018.885 927.34 34.17 83.4 0;1 1057.905 908.85 34.95 83.2 0;1 1280.275 432.57 78.45 32 1.4;1 1636.075 433.19 78.37 32.84 357.6;1 1872.725 491.47 76.09 32.08 2.6;3 436.35 513.94 92.16 34.68 0;4 1062.83 1011.77 31.94 75.76 0;4 1171.76 556.825 98.38 36.23 1.1;7 551.26 453.03 128.68 43.48 0;7 877.49 497.645 153.02 55.03 25.57;8 1544.595 403.585 51.93 26.69 0;9 936.48 872.395 42.56 13.43 90.3;9 1366.265 503.48 44.79 14.08 359.6
v_d2cox9xesb_0000,none
v_d2cox9xesb_0049,none
v_d2p0at8zjk_0000,1 224.695 462.14 78.19 29.58 0;1 923.29 1019.1 30.4 76.6 0;1 925.78 924.41 28.7 73.3 0;1 968.895 866.715 31.07 70.19 0;1 977.535 969.85 29.11 79.1 0;1 1631.4 414.95 72.6 29.1 0;2 869.78 461.96 107.82 35.8 0;9 997.13 773.105 9.64 36.99 359.1;9 999.215 850.73 10.69 37.38 359.156
v_d2p0at8zjk_0049,1 362.3 1008.33 78.1 31.9 0;1 789.705 512.17 78.19 29.58 41.0786;1 923 1019.25 30.4 76.6 0;1 925.06 926.34 28.7 73.3 0;1 968.165 868.695 31.07 70.19 0;1 977.31 967.84 29.1 79.1 0;2 1798.78 421.28 107.82 35.8 355.0833;9 996.49 766.125 9.64 36.99 359.1;9 998.295 850.53 10.69 37.38 356.9307
v_d4s08f8kyr_0000,1 8.58 500.845 17.16 8.15 91.5;1 376.195 515.43 77.11 29.32 358.3;1 751.78 492.405 32.4 87.33 81.4429;1 933.83 423.805 29.4 78.13 34.3714;1 1010.24 17.7 33 35.4 0;1 1142.445 552.275 74.85 31.59 348.6071;1 1320.705 496.37 89.33 30.9 358.2;1 1452.515 496.25 86.03 28.46 357.6786;1 1671.525 489.04 93.01 33.56 0
v_d4s08f8kyr_0049,1 202.2 514.475 32.4 87.33 89.1;1 444.5 526.59 29.4 78.14 84;1 963.98 388.9 33 86.2 21.2889;1 1027.305 722.875 74.85 31.59 282.2625;1 1197.735 519.99 84.67 30.9 347.2818;1 1328.055 504.86 86.03 28.46 357.5;1 1462.88 492.855 93 33.57 0;1 1642.355 479.94 83.79 32.2 0;1 1890.4 500.03 59.2 30.86 0
v_d4tafb949u_0000,1 33.505 474.83 67.01 38.88 0.3;1 14.76 538.075 29.52 24.15 91;1 657.24 522.69 37.08 87.06 85.53;1 958.38 408.935 36.9 87.37 28.34;1 961.595 49.445 36.51 96.69 0;1 1008.04 960.25 85.9 35.5 268.6;1 991.76 254.445 33.82 83.39 8.56;1 1011.355 704.3 38.11 83.9 1.26;1 1018.37 94.28 38.86 92.28 0;1 1080.795 524.35 69.23 33.54 358.9;1 1294.02 514.74 92.34 38 0.3;1 1422.205 492.555 85.25 36.91 10.01;1 1679.765 478.91 94.57 37.5 0;1 1716.94 527.39 93.24 39.02 358.07;4 315.52 530.775 121.98 43.05 357.15
v_d4tafb949u_0049,1 262.005 530.145 37.07 94.13 89.3;1 657.66 524.765 36.9 87.37 86.94;1 824.475 545.045 69.23 33.53 357.22;1 909.2 458.55 33.82 80.1 42.26;1 962.5 49.125 38.32 96.05 0;1 1000.98 158.81 36.42 95.6 6.5;1 1039.675 600.79 85.67 38 319.02;1 1023.17 310.5 38.86 92.28 0;1 1284.295 495.055 85.25 36.91 351.22;1 1439.57 507.15 93.24 39.02 4;1 1681.915 479.19 94.81 37.5 0
v_d6u9idqt00_0000,1 133.46 486.82 99.88 36.94 0;1 244.74 548.99 106.42 39.26 0;1 436.91 494.01 100.46 39.84 0;1 705.98 489.195 98.64 39.93 0;1 908.545 358.04 97.01 43.64 293.5;1 931.71 121.805 89.76 40.67 267;1 914.3 513.455 43.24 102.89 358.2;1 913.52 878.835 38.5 94.59 0;1 918.555 708.575 36.39 91.95 0;1 920.745 998.425 40.27 95.05 0;1 985.795 804.49 37.13 94.42 0;1 991.965 660.3 37.53 89.6 0;1 995.875 1005.97 44.51 100.7 0;1 1037.275 543.45 39.37 98.2 34.2;9 65.98 551.29 56.1 16.32 0;9 960.97 440.62 11.7 36.14 4.3;9 1547.745 504.58 39.95 11.5 353;9 1607.355 491.88 41.05 10.9 353.1
v_d6u9idqt00_0049,1 80.35 485.695 103.56 38.03 0;1 268.46 488.085 95.6 39.97 0;1 423.62 483.06 95.12 36.94 0;1 652.605 490.51 95.31 39.84 0;1 664.63 550.9 101.02 39.26 0;1 796.03 487.355 95.38 39.93 0;1 905.75 499.87 38.5 90.22 359.4;1 914.25 273.85 36.4 91.94 0;1 917.095 783.965 40.27 95.05 0;1 924.04 993.32 42.2 95.68 0;1 980.495 221.775 37.53 91.75 0;1 982.865 441.8 37.13 94.42 0;1 989.59 744.2 44.5 100.7 0;1 1457.985 470.6 39.37 98.2 88.3;4 990.67 965.755 41.3 102.29 0;9 553.635 546.665 49.95 13.53 0
